0,1,2
11.558478432814946,-11.247052789184156,-0.8930001704200876
10.071158368014586,-11.231277460744982,-0.48563470735371667
9.159758843891439,-11.114767160960092,-0.37542646748253616
8.455051965336322,-10.63514773459292,-0.9979145993841572
7.953786099536845,-9.93252183594224,-1.9365391334237665
7.384588242349986,-9.113589840187384,-2.5774715174532963
6.6274275110306995,-8.228879774176075,-2.6068446264460476
5.696213897359144,-7.301416484507877,-2.219662216174521
4.810668134249133,-6.500140718796458,-1.7824316718811681
4.150733742938463,-5.951190352470635,-1.3812697564529268
4.111376946551189,-5.929415072915088,-1.0789603148358424
4.630238615949491,-6.332829188110418,-0.9125770785759584
5.292023447814679,-6.84857843501464,-0.9796163755796438
5.656713815788691,-7.178329540379988,-1.2151242243391445
5.8042050841566,-7.362998984480951,-1.411179358260609
6.278650851685249,-7.7063184828776485,-1.5317298994758222
7.313292717510004,-8.24149217798524,-1.843623776725136
8.351735718062542,-8.451312605145725,-2.5337510816190543
8.706256384673821,-7.846055273788174,-3.2798078637980526
8.600522243068571,-6.7934829616358865,-3.494792163125413
9.07972747598996,-6.355701450773884,-3.0791687105569796
10.71734800382352,-7.099573304231063,-2.685168874835609
12.772950331869028,-8.376435652864696,-3.05000161156254
13.896726539097624,-9.027272423740005,-4.163918308674807
13.438547025175922,-8.546713228228334,-5.219865507545126
11.836472816818077,-7.306177580801374,-5.348540692697615
9.972873686233013,-5.9216330388573315,-4.364982708123363
8.563441761116554,-4.84348465703882,-2.9330739304935975
7.7332234619782,-4.187564112681691,-1.63226066254235
7.6754754570157,-4.2666479847325975,-1.0431928810328124
8.120984098276677,-5.011366632231254,-0.846596629614354
8.634688231785958,-5.978738854459028,-0.6041384409571012
9.01243477561843,-6.988313006626201,0.06971038214990026
9.042356859969901,-7.372017654914854,0.8626492706192079
9.00281154110742,-7.253359992362326,1.4191165264647077
9.20077001690016,-6.835460356556263,1.555774976331683
9.615908170369655,-6.458222721556167,1.3719302129448365
10.403984936243166,-5.964207575879716,1.0448604624493005
11.125307440557837,-5.521935197217823,0.9310487796387847
11.859679608315314,-5.091899734616605,0.992497241604847
12.630800328935578,-4.741552746085563,1.1547351920576134
13.355776364622649,-4.544337642820729,1.3974710024071504
14.071295190277826,-4.562964595777261,1.8267260829994934
14.601695798004716,-4.781997055400732,2.3818362405702636
14.82231247343975,-4.867123098851179,2.921213038160624
14.48487868454899,-4.319642671596463,3.348068917492592
13.701627040085098,-3.3578570615130205,3.477684109931557
12.57814645326419,-2.583575432249861,3.2895592934868283
11.973342078742817,-3.286732460953746,2.8677233815851793
12.004150882872535,-5.339981547944639,2.3821262048502625
12.55029919036732,-7.737662174154558,1.9925313187152727
13.403443000548215,-9.543483890144048,1.6403063412610888
14.308168927571536,-10.617011888629726,1.0940194497777125
14.825356308618147,-11.277560777330347,0.3666202635735391
14.504302150174677,-11.807545399337528,-0.2613714730805753
13.221391776518628,-12.008974200305056,-0.27210898331095
11.535729908279219,-11.803757477504488,0.06993594803284686
9.921645033153721,-11.207556684716716,0.030105001788843844
9.11207576586201,-10.534085157098346,-0.9229983361752957
8.883195648154455,-9.950859481911364,-2.355843766555644
8.667560590750224,-9.431175045862476,-3.345928625331173
8.000246375006418,-8.825285373295094,-3.39380967467967
6.868910274848137,-8.07193736525464,-2.7683077307015638
5.568007023328197,-7.251673388416473,-2.0380348402534745
4.396611941904374,-6.49752999544949,-1.4933309362833322
3.6256828588153382,-5.97658980832396,-1.0533477411970007
3.548268193453173,-5.888785040300444,-0.5972347861575545
4.3622577319186835,-6.349018843582913,-0.10988558326339368
5.635588191931202,-7.068105864176186,0.08390342696641084
6.631068678277312,-7.591620254460581,-0.21388089937236293
6.834090145503413,-7.680351573316292,-1.0108957957545832
6.447392882510602,-7.500245335053185,-2.023135102096327
6.0212237124996015,-7.234547055654913,-3.08005658564712
6.120629230587812,-6.90833528130543,-3.7557252695719323
6.811707620905874,-6.464837280214532,-4.015056372965586
7.911963881017005,-6.179447400508716,-3.9586081830464375
9.49031551379088,-6.508642103752393,-3.778972693646681
11.084412905779809,-7.545107832589055,-3.710017817602847
12.30975011256484,-8.754870353804016,-3.778442663510762
12.748329826568733,-9.407227411135965,-3.8008173504404446
12.37739605993948,-9.19659420640553,-3.5649889370979144
11.403830915111651,-8.201086340542956,-2.93881017553918
10.38742963979373,-6.9576760037362675,-2.1557798603343024
9.616729540040144,-5.876312856225493,-1.4589247011657631
9.199279151493302,-5.285097841975924,-1.0157594105920669
9.0545919574789,-5.300851947751093,-0.788632000744437
9.041216645877913,-5.806399027263398,-0.5946097677966378
9.08452647991101,-6.543093604783422,-0.2709430519648067
9.19063707235533,-7.229209317451039,0.19582651701643972
9.373099017353047,-7.6436070909996054,0.6718796174185993
9.61013744017428,-7.685320724847072,0.9974642657895791
9.869452820619745,-7.3823499028038135,1.1283646769797393
10.16657511391239,-6.837986807843292,1.1772324628930326
10.618560809497481,-6.1814781281367175,1.319502640121296
11.408501873814142,-5.543347612860115,1.6593357577871772
12.598989415049374,-5.006648952658773,2.1687382314750017
13.94550653233777,-4.578759367099628,2.7036905513933354
14.962629961263573,-4.255670701267312,3.0590440979623317
15.228588508746467,-4.059651040318077,3.080099384303012
14.646081695489608,-3.9387664516773175,2.7915208652656847
13.49063636545493,-3.7479265008259195,2.386394913521989
12.285589064007997,-3.510770646468993,2.0423086276373392
11.546715290937751,-3.622581202340437,1.787788443345951
11.486438171487155,-4.545386502290751,1.5961063789260048
11.92603176142202,-6.25385086866301,1.5428675059756722
12.526818142427617,-8.142962710388385,1.731763727172878
13.054047511825473,-9.530949151853108,2.0302482290224697
13.37320518003133,-10.14763652152465,2.0324682450312688
13.326030854064308,-10.161049537084194,1.4570945215512443
12.864648724594202,-9.956681554018358,0.633922859265536
11.880245795497357,-9.821923982339902,-0.06748854680507302
10.719876678056364,-9.965879975790111,-0.16969308797285867
9.524114676676668,-10.27535637329673,-0.05082470666623308
8.586433919223294,-10.408062788478935,-0.39137741551142097
8.00627804514981,-10.237007236550772,-1.2327673229952067
7.627695726581569,-9.698038222575546,-2.424321004077825
7.369983715398823,-9.055373218053816,-3.0447194176403674
6.920426277900913,-8.359588767809191,-3.0788598138191126
6.201014478890328,-7.6472257284057,-2.780652776732259
5.458751552305234,-7.029979921129061,-2.4083582589295434
4.97766521353089,-6.611346922820459,-1.9771660477551056
5.108229583162286,-6.645565673978728,-1.6346681156647132
5.7970659002305815,-7.152577625190046,-1.4625760728714978
6.533465948433173,-7.835231058826691,-1.5318200625069718
6.92415358019973,-8.350137543435336,-1.5840118917598278
7.017607843490712,-8.540415967367782,-1.2733220230283764
7.1888935351543415,-8.34917850778973,-0.6815217307402686
7.713697458203375,-7.9610412436388325,-0.41076527337557045
8.504748952097344,-7.4690390884855224,-1.113263384205907
8.904033855694864,-7.042794812682819,-2.5604060216178652
8.626325328906285,-6.59344752620849,-4.111672900141392
7.914504599583531,-6.208883968065284,-4.60402159662389
7.3779084094119005,-5.961506147994028,-3.973828436897949
7.434213408848608,-5.934713966432064,-2.8660222287246597
7.98682250171483,-6.103906231928247,-2.0768006257437537
8.571015038844205,-6.337443569039354,-1.894945543003491
8.783994928207704,-6.492793518051625,-1.9832215647205567
8.626915743021259,-6.526468150332571,-1.8365399177724449
8.483085318394176,-6.517798667678384,-1.3247654724215874
8.752969735301981,-6.573777909189311,-0.7762847713292728
9.48165019726992,-6.708183502639586,-0.5789441743823247
10.33731846982005,-6.817828707572879,-0.7775418380007384
10.950549575337469,-6.765700271089934,-1.068599371378746
11.25859445511995,-6.475296695041714,-1.1229742436858678
11.495218217885395,-5.993885452097678,-0.8908700297501243
11.961255730866268,-5.332944543496142,-0.5127526765171869
12.559057764944573,-4.743385112150227,-0.2602285340866274
12.970804686402754,-4.35575528478344,-0.15752629845079538
12.876542831951117,-4.234422085839056,-0.08798471049437642
12.315235428505748,-4.3140996448277535,0.03421736951476949
11.540304029327036,-4.545156576686189,0.18548005375011337
11.151332201076821,-4.8836770430689755,0.23776775600632835
11.360930172972164,-5.411493757546844,0.20823908017299875
11.943082502354024,-5.851056630709476,0.24438687282401597
12.617048217454881,-5.963602168562073,0.5292574529122678
12.723388752733682,-5.504005315246835,0.909408295127761
12.326664439108699,-4.927548814341859,1.1076884918441017
11.851583173716588,-5.012182938462261,0.9667937852018905
11.72397143295771,-6.043454513087854,0.7054534702663773
12.037893582290964,-7.767167928616085,0.635916262048482
12.54072149437966,-9.091367202610073,0.7788519969449682
12.93285726838934,-9.61682973032015,0.6872798089016743
12.955163442787208,-9.481264063644309,0.04319648331445869
12.4775800653576,-9.119991247959335,-0.8091840195231279
11.381856430428181,-8.800256969808634,-1.3120739198761309
10.017955520943243,-8.664145025071164,-1.090643420192661
8.705884741680821,-8.590181464443273,-0.6809311535364952
7.770728365780879,-8.447642095941351,-0.7916651355133768
7.34417021528675,-8.222056890679665,-1.5042755897596032
7.227545676825821,-7.91557755022823,-2.4093256146991
7.106335471366437,-7.575736808502446,-2.790506473890712
6.698449284506307,-7.149398261855554,-2.64168119620932
5.982199475004284,-6.6325792191416815,-2.3256049870870816
5.139687976152018,-6.098576546770916,-2.1494007696196586
4.417757669336599,-5.673153238787044,-2.1085163450500306
4.04784716810223,-5.49458952748993,-1.9992611443131163
4.162669081714636,-5.636546589488413,-1.6977728835132242
4.790759532946932,-6.107050483895445,-1.2156941336977376
5.632720021625515,-6.679675239240412,-0.8737725296054163
6.44932647135235,-7.201695652126246,-0.8800002387379455
7.149124247755901,-7.61398538674948,-1.2300303703762379
7.73729873104692,-7.854264372707917,-1.6844903971763685
8.133357481280315,-7.735472901716571,-1.9833292147297097
8.248579877241264,-7.179996847903048,-2.05103897157075
8.239283855788468,-6.3835501638499945,-1.9925023125526664
8.48558034961144,-5.874497430427097,-1.932374783060843
9.17078978551637,-5.960071422441279,-1.941531786959451
10.108168146327813,-6.32140411736086,-2.049487683066114
10.917505524030576,-6.574845508018607,-2.3157489631351402
11.44667598055576,-6.689426479823908,-2.8049685361731567
11.494646567757975,-6.7747725324650965,-3.3464007205183455
10.968247330523864,-6.793266649493888,-3.462858156966119
10.017697998906826,-6.630687366751837,-2.909930788395531
9.095903260893476,-6.356532787884802,-1.9047296692065823
8.505674003605309,-6.121627806341831,-0.7459813597724779
8.463400570240312,-6.038760480261668,-0.007539528124278119
8.698217686345506,-5.976160755458272,0.3001976832872213
8.94567432824461,-5.831118338923404,0.3691696466227909
9.214210184756316,-5.607754816457936,0.4106943598659764
9.602599486092586,-5.4277921803102585,0.46853519339465777
10.187232080225929,-5.270409270778034,0.4665934977769551
10.846230815977593,-5.025516975661743,0.34370997574636275
11.39017071299119,-4.651065821112068,0.13001690798493626
11.759115511618393,-4.297081500751913,-0.09720224094536206
12.097125078542796,-4.239602903622823,-0.28753334352260684
12.648767740065455,-4.685484522839419,-0.42674120161834095
13.535902149476481,-5.588830537864731,-0.4762768554585952
14.485620510303871,-6.5218422301387236,-0.3483864922248234
15.028436446768394,-6.9734886945353995,0.07810284478381335
14.494400677367931,-6.391822257862085,0.6533854430979409
13.053346852917075,-5.156812169349234,1.0869916551116259
11.568144407974538,-4.40173324000072,1.1394310050568681
10.849396233842608,-5.022431493521703,0.929570560366461
10.811979510700354,-7.001430116207792,0.7890448703158224
10.91705968764023,-8.878711348736758,0.9365961343926386
10.932684732576929,-9.785340019319616,1.08793350274803
11.152451008521103,-9.842951146909606,0.8253941161986064
11.627708404138229,-9.696624649015252,0.15901385071695215
11.775768772812905,-9.6417577715135,-0.4161607789069802
11.00277096889017,-9.504297282655651,-0.540201144833663
9.470104501777987,-9.107421391906836,-0.4762495276417571
7.987969412672916,-8.567402777108178,-0.7698749386865146
7.230160874888289,-8.167692679029035,-1.4917624757401817
7.090358686359396,-8.001366774483639,-2.2889819017509327
7.088204130106539,-7.984983420115963,-2.6762488614738382
6.768393042704962,-7.889727705764096,-2.5844581839959537
6.10579157298959,-7.5917862734470285,-2.3458461398709414
5.350632291194679,-7.1785000845742815,-2.198407986361942
4.62006673768812,-6.79029847297685,-2.1090282864902106
4.101475011650346,-6.6544053292951695,-1.8785407806088352
4.086528431792172,-6.918643911669124,-1.4084340894691054
4.696684860838632,-7.532339012646879,-0.873759069388907
5.679252629987073,-8.242598723544852,-0.7004499076039572
6.590847596992592,-8.827934397629123,-1.1708734444959625
