0,1,2
16.524102328657737,-5.128478939100088,-2.724402023827318
16.734913447073232,-5.563328701651974,-3.0496654935533476
14.609187704560608,-6.519339154374012,-3.3913915664628025
11.747686321482552,-7.139090637105728,-3.562403229782875
10.206251132678643,-7.166662477619106,-3.635784673801492
10.546164439262961,-7.162107133833329,-3.5819231972452186
11.667912864292688,-7.774890167389952,-3.156650590827368
12.274586928626576,-8.89007800690005,-2.3883812945833474
12.09572443678296,-10.356058984949932,-1.359221078089823
11.487855030540697,-11.103213630443689,-0.8754326283065273
10.764195249672987,-11.007612774098291,-0.9452802230959455
9.86606432475743,-10.253058703869847,-1.2314318343921027
8.728153796929547,-9.24633279436034,-1.444822338012049
7.564736742081103,-8.35489699893574,-1.7166999263652567
6.7391851165656345,-7.797975598221456,-2.3481013144020224
6.429234888859215,-7.661642020102024,-3.2625034213271378
6.453626628356176,-7.892559355423992,-3.9100580150533717
6.414493890845405,-8.269626631772132,-3.8089515482666387
6.026723160311126,-8.507291127519764,-3.0908609667784654
5.347565304999386,-8.488628701798094,-2.408190627530159
4.726553517961997,-8.367167558925646,-2.3007388315297588
4.378358766026498,-8.340378662337208,-2.7549819514170313
4.421591690815844,-8.437311367446501,-3.1475956649478483
4.69938387308583,-8.510825003929945,-2.9175287469239573
5.103036001588535,-8.54595706388177,-2.0534114238135412
5.551875471918551,-8.747054898801686,-1.1471769544265378
5.848020146606394,-9.247767491792148,-0.829620990347754
5.774399886357118,-9.811353916461709,-1.1191683524980935
5.378857459554973,-10.127188607756395,-1.5570044161691552
5.214405488047783,-10.012651522619622,-1.6436080205634696
5.7523837679026055,-9.692224723363069,-1.5488129786389804
6.818547731015747,-9.48175696410159,-1.7631195704346676
7.750138363961199,-9.347123598882085,-2.448468872973547
7.9925415738288645,-9.02968745435034,-3.2882960076865557
7.566331761631213,-8.331612240905272,-3.8968788651802937
6.918371053044869,-7.31159980400166,-4.209624075246122
6.458771345981029,-6.238589062014011,-4.4128312181995275
6.303181237454405,-5.423047164040377,-4.615543442530846
6.362123283457024,-5.081659352628176,-4.690724037773549
6.5259062489613475,-5.269397036212615,-4.419843178091572
6.733637132586866,-5.85138833712436,-3.755051184366618
6.980255485653591,-6.552569527640533,-2.9320687426492977
7.337837990276228,-7.122959314711541,-2.3009325176361974
7.899121536078466,-7.502320900849077,-2.0381636539249612
8.587038716741928,-7.795436457075999,-2.0705798350217197
9.310491768581528,-8.167715433779332,-2.3052762953262547
9.837567136244079,-8.481529068769913,-2.651705538300097
10.462532702502157,-8.45566550098108,-2.9739585499573993
11.73579834726294,-7.881221992600764,-3.064328208701278
13.865277616861826,-6.982272268743024,-2.9279328931587987
16.07323724171367,-6.297831816421525,-2.860900586023182
16.92639590293268,-6.105264961604347,-3.0825686783498547
15.615544360197735,-6.150996448465977,-3.5586382922857434
13.050600702507639,-6.132230907476573,-3.9738978737904804
11.012838144973411,-6.247592271088125,-4.178806143368104
10.574651348593946,-6.9975599685522045,-4.06972899536897
11.30671973614391,-8.485337046330345,-3.5318837505595635
11.946330065070903,-9.922128346843976,-2.727227713290209
11.731403659822911,-11.13632757999989,-1.346614383421172
10.55682036566303,-11.11566697560155,-0.30579863635459364
9.095720950796943,-10.346231943810121,0.16267944784441307
7.724120071389407,-9.185606484058352,-0.19494570093402067
6.981105655943049,-8.22041708474567,-1.3452199292001654
6.779485288562654,-7.623231631227714,-2.828548510714521
6.875261216936312,-7.46631032777365,-3.945379628531268
6.928363961121287,-7.683764842478894,-4.188972991538303
6.667426605848244,-8.052033224209799,-3.606318815837946
6.096175801424538,-8.29257009762712,-2.7904280976866307
