"xavg","yavg","zavg","xstddev","ystddev","zstddev","xabsdev","yabsdev","zabsdev","res","xzcr","yzcr","zzcr","minx","miny","minz","maxx","maxy","maxz","class","x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","z0","z1","z2","z3","z4","z5","z6","z7","z8","z9"
0.8402718948938455,0.6449533681734676,0.5152846507924578,0.13185467796668648,0.10136104271984243,0.02119969376784712,0.1663785046807691,0.10789716866523477,0.01994214759363938,0.18913280595500803,0.0,0.00390625,0.00390625,0.9848470162161489,0.9220460752907299,0.9780455282230512,0.2887147632390058,0.3166310836222816,0.24868102782501297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3359375,0.41015625,0.25390625,0.0,0.0,0.046875,0.568359375,0.3828125,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.939453125,0.056640625,0.0,0.0,0.0
0.8288049077110095,0.6194752492175823,0.5204880944249588,0.14645431211975005,0.11208454899388001,0.024839745710140613,0.19003639731542168,0.12176136642328494,0.021147187838169473,0.20249641936122992,0.0,0.0,0.00390625,0.9777593748485158,0.9076291543916216,0.9712903066126067,0.2670408052215769,0.3092333983689125,0.23569058510594398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3671875,0.396484375,0.236328125,0.0,0.0,0.125,0.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859375,0.916015625,0.078125,0.0,0.0,0.0
0.8633194632900653,0.6359027154882094,0.5170172356569933,0.14090693072774965,0.1334285943436737,0.028477446124955088,0.18421996128451246,0.14192211072860222,0.02686760125819405,0.23305264934121686,0.0,0.015625,0.0,1.0,0.9079712755543332,0.9852762773243434,0.2986013494599703,0.32353263404556615,0.24921382965830366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294921875,0.41796875,0.287109375,0.0,0.0,0.1015625,0.505859375,0.37890625,0.013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923828125,0.076171875,0.0,0.0,0.0
0.8256634949678833,0.6180797044113842,0.5416259243208482,0.1495362883734684,0.11859865413595407,0.030533286298051084,0.19270745015959023,0.12368997103019426,0.03266837089651984,0.2079969584889876,0.0,0.0,0.0,0.9642645147745458,0.9281485907096911,1.0,0.26609984564240174,0.3124511123062505,0.25482452882809736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37109375,0.392578125,0.236328125,0.0,0.0,0.162109375,0.484375,0.353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830078125,0.169921875,0.0,0.0,0.0
0.8237067145174979,0.5970641018001899,0.5041436978350888,0.16216041458593372,0.12022788022690215,0.028194982269137924,0.2026057089333886,0.12012226231981812,0.02189358699345022,0.2150567940550144,0.0,0.0,0.01171875,0.9633605444172962,0.8955201813091664,0.9751413107733939,0.3036917478186124,0.31018149158218766,0.23279630490946607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3828125,0.380859375,0.236328125,0.0,0.0,0.205078125,0.466796875,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859375,0.935546875,0.05859375,0.0,0.0,0.0
0.8371406981884406,0.6060248341318999,0.4878222593537232,0.15831035381704406,0.1275270895695434,0.01164235182365634,0.20036402723063285,0.13348754976707172,0.01128056109797381,0.21920326285777883,0.0,0.0,0.01953125,0.967275380831207,0.8930199151316636,0.9746679169769709,0.2796313099946331,0.3013503082339966,0.21352159732574563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36328125,0.390625,0.24609375,0.0,0.0,0.1953125,0.44140625,0.36328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017578125,0.970703125,0.01171875,0.0,0.0,0.0
0.8516599642719244,0.6240824232603764,0.4878171871953909,0.1349254444152372,0.0960168779469114,0.007594873830114356,0.1692802264212603,0.10272659458905072,0.0053085361918396535,0.2129839510407564,0.0,0.0,0.02734375,0.9582999208198233,0.9124187434999613,0.9719897858521662,0.2893329974398387,0.2930090901459989,0.20816327642982835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302734375,0.4453125,0.251953125,0.0,0.0,0.109375,0.521484375,0.369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.970703125,0.013671875,0.0,0.0,0.0
0.8319065803340743,0.6214028602928354,0.4936904828132697,0.11794453386130968,0.08320353142794035,0.01570660406069434,0.14102645511604534,0.0852527265343928,0.00992000375989393,0.19028370642652076,0.0,0.0,0.02734375,0.986974375311241,0.9103169850659432,0.9484914318037089,0.31590869324866616,0.29156933304797045,0.22859792773095605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322265625,0.46875,0.208984375,0.0,0.0,0.08984375,0.5546875,0.35546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234375,0.95703125,0.01953125,0.0,0.0,0.0
0.8134955564378895,0.6000260566758407,0.5070202983822889,0.14499241177000663,0.09037822773667403,0.017818598338440798,0.17926877626608959,0.09536775994388341,0.013017999385188201,0.192849276275623,0.0,0.0,0.013671875,0.9762932100239141,0.9129045877316406,0.9529583568704677,0.26898898724306075,0.28340982938622683,0.24273217691937213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.38671875,0.22265625,0.0,0.0,0.177734375,0.4921875,0.330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.943359375,0.041015625,0.0,0.0,0.0
0.8404202234328515,0.5923036179512272,0.5036454465189157,0.13772955674458864,0.09266575961610078,0.00923568910116273,0.17622631729135632,0.10070763078916836,0.0034151457869733425,0.23430121171339363,0.0,0.0,0.01953125,0.9732891036004572,0.9059460728944705,0.9466875700508464,0.2731493045133223,0.27121966941576625,0.21448673225771947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33203125,0.431640625,0.236328125,0.0,0.0,0.203125,0.478515625,0.318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.970703125,0.013671875,0.0,0.0,0.0
0.8588091658860652,0.6098215886912817,0.5028223978487477,0.13719573176727554,0.13341525223982492,0.02753743517344476,0.1755309235590436,0.14298862890392133,0.027579862520913483,0.246313117960722,0.0,0.0,0.013671875,0.9706703203582229,0.8881583214732791,0.9702458949841534,0.32150814207386,0.29954490454405475,0.21301476365277275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30859375,0.421875,0.26953125,0.0,0.0,0.1875,0.44140625,0.37109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013671875,0.951171875,0.03515625,0.0,0.0,0.0
0.8178718754753814,0.6215270316523739,0.5202456351351922,0.1329615804853946,0.12593275027645295,0.02341265176729356,0.16546484013095591,0.1347842086948732,0.02423333657936636,0.18937858203865746,0.0,0.0,0.0078125,0.9734817622553824,0.9100239525181123,0.9787680516973188,0.29045670145545555,0.3135859229052733,0.2199400868535003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36328125,0.427734375,0.208984375,0.0,0.0,0.15625,0.47265625,0.37109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.9375,0.05859375,0.0,0.0,0.0
0.7982666870096355,0.650048178939205,0.524144506852382,0.17963576685206442,0.10674008330739804,0.14442634736317475,0.21411777862997464,0.10771395142728038,0.09736608070731871,0.14533703460322386,0.0,0.01953125,0.02734375,0.929179289139692,0.9154870843488294,0.9377527603332502,0.28901801181376735,0.37162680130802306,0.6193574969921837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,0.41015625,0.357421875,0.22265625,0.0,0.0,0.05078125,0.54296875,0.3828125,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515625,0.796875,0.15625,0.0078125,0.001953125,0.001953125
0.839093256129023,0.6285608592804928,0.44080376678751115,0.23191361130193325,0.10226883915524661,0.0635004554045326,0.2901955372997362,0.10534040717965149,0.04537351905891009,0.19190860349896147,0.0,0.0,0.11328125,0.9541192635227294,0.9083961975014592,0.8387190729189657,0.331179888324593,0.3090996693488573,0.23406075309117805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412109375,0.306640625,0.28125,0.0,0.0,0.11328125,0.505859375,0.380859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953125,0.1640625,0.814453125,0.01953125,0.0,0.0,0.0
