"xavg","yavg","zavg","xstddev","ystddev","zstddev","xabsdev","yabsdev","zabsdev","res","xzcr","yzcr","zzcr","minx","miny","minz","maxx","maxy","maxz","class","x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","z0","z1","z2","z3","z4","z5","z6","z7","z8","z9"
0.8283786603239978,0.5517125776508299,0.5201107019439042,0.1924429236199666,0.13189219123606422,0.07255698135294344,0.20641425805051647,0.13972106392638614,0.0845486932514438,0.24126070921898024,0.0,0.0,0.0,0.9244404057927118,0.7316781456535199,0.7625301482455875,0.520770843554726,0.34069600325511024,0.2872019854290567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.3125,0.40625,0.0,0.0,0.0,0.546875,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0
0.7850694845488134,0.5493482795533311,0.5093836177474012,0.16703454448429408,0.12493282069006699,0.03357139514147699,0.17617458452175727,0.12954953136788577,0.04211156210556036,0.17811707475739638,0.0,0.0,0.0,0.9449950521222891,0.7408268706241012,0.7648986883560114,0.5312412567357682,0.35046667844732937,0.2706731299599105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.40625,0.203125,0.0,0.0,0.0,0.609375,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.015625,0.0,0.0,0.0
0.7783164195136927,0.5244530719670035,0.49952978755583666,0.16620526006399117,0.14338476494590935,0.07657156895812366,0.17010136639203452,0.14091958881783997,0.07008691865482772,0.18884532860129682,0.0,0.0,0.03125,0.9175034478557841,0.7112083159717812,0.7417702911445996,0.5310389282056035,0.3388842235775062,0.29668920456375747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.390625,0.203125,0.0,0.0,0.0625,0.640625,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.90625,0.0625,0.0,0.0,0.0
0.7997238710638842,0.5502138124839432,0.5048978928302172,0.15790232076403654,0.14203494188421337,0.05964668845294025,0.16632422054443585,0.15317661955182027,0.06801014753830738,0.19851222029852333,0.0,0.0,0.0,0.9325353333887568,0.7386637758094954,0.7504263307000342,0.5133374681579748,0.3400477338703198,0.27679621972453466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,0.453125,0.25,0.0,0.0,0.0,0.578125,0.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953125,0.046875,0.0,0.0,0.0
0.8108017054249197,0.5684361815047232,0.4987435936068116,0.16279500869233407,0.17131423664475584,0.047269387622453696,0.1666462445552813,0.18881884600650264,0.06264213299121653,0.20729874988334598,0.0,0.03125,0.0,0.9268418169642586,0.7252220284183619,0.7593415810912137,0.5062759797329378,0.3563894429648744,0.2555316929950469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265625,0.421875,0.3125,0.0,0.0,0.0,0.484375,0.5,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.813551353026418,0.544419044320484,0.51554945655813,0.18807755053639294,0.15507913888405003,0.07131065623257427,0.19226911607843658,0.1602268208046286,0.08933101034639303,0.2272611708799829,0.0,0.0,0.0,0.9398544098112237,0.7223090596601582,0.7720782718459981,0.5308218400930164,0.339627215714517,0.2815076538302079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,0.40625,0.296875,0.0,0.0,0.03125,0.578125,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0
0.7669848193514662,0.5264408311466187,0.5080217171661722,0.17796974849156566,0.13859758746301507,0.06658777376211346,0.18272736485360863,0.13989128575368154,0.07033997270716408,0.1734152999242781,0.0,0.0,0.0,0.9003806327391459,0.7225882091458478,0.7632241203680368,0.5100489709525782,0.3292956072861807,0.3106272312590004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.40625,0.171875,0.0,0.0,0.03125,0.640625,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0
0.7853395371153068,0.5074450737612837,0.5042472716076323,0.18306603195302554,0.1655490279301492,0.0875297249740054,0.17679699836604354,0.16151279448303626,0.09571138265990771,0.21579454930524264,0.0,0.0,0.0,0.9156933694779844,0.6964187775500287,0.7573213499813057,0.5404933836788443,0.32680176969146313,0.3082057230334548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328125,0.484375,0.1875,0.0,0.0,0.25,0.46875,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.078125,0.0,0.0,0.0
0.7911356043231673,0.5339661626355178,0.5170813015536346,0.18154790326735618,0.15930206956931553,0.05297364059699975,0.19036467067895413,0.17216377658466772,0.061721882654021884,0.20427779435060103,0.0,0.0,0.0,0.9259340190993777,0.7032171630612386,0.7548520901336448,0.5143240259041794,0.34247731545076027,0.2808562997141864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.453125,0.203125,0.0,0.0,0.078125,0.484375,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.09375,0.0,0.0,0.0
0.8057192556169661,0.5308956947934598,0.5288355818587671,0.1752637062645049,0.15768279076240943,0.07061534531917933,0.19066737161327874,0.1717959551003777,0.08650194112915238,0.23111200268615095,0.0,0.0,0.0,0.9410662022846957,0.7058081373075418,0.7653934439439222,0.4916974864141215,0.3183968529131294,0.28975264609148144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.375,0.265625,0.0,0.0,0.109375,0.4375,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.15625,0.0,0.0,0.0
