"xavg","yavg","zavg","xstddev","ystddev","zstddev","xabsdev","yabsdev","zabsdev","res","xzcr","yzcr","zzcr","minx","miny","minz","maxx","maxy","maxz","class","x0","x1","x2","x3","x4","x5","x6","x7","x8","x9","y0","y1","y2","y3","y4","y5","y6","y7","y8","y9","z0","z1","z2","z3","z4","z5","z6","z7","z8","z9"
0.8283735831778026,0.5515416852381945,0.5201000833315816,0.19007157358011903,0.13105059833815308,0.0771155593465589,0.2051063256467005,0.13947481579536972,0.085420161379881,0.2437321456705312,0.0,0.0,0.0,0.9315187607948332,0.7281186689055195,0.7466746933789385,0.5188384058381666,0.3756612540843984,0.3017489482039718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.3125,0.40625,0.0,0.0,0.0,0.546875,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0
0.7850779178829934,0.5492178030296779,0.5093349549030591,0.1646511333274345,0.12359649521251274,0.03539211309395599,0.17520713689735423,0.12962063398053827,0.042938646372687475,0.18053922683917875,0.0,0.0,0.0,0.941679449881599,0.7399168321331677,0.75189989433634,0.49614879989792093,0.38137179222180084,0.28112293750135875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.375,0.234375,0.0,0.0,0.0,0.609375,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.015625,0.0,0.0,0.0
0.7783895858184857,0.5242634134196642,0.49953095491457555,0.1634654389089726,0.14289933795660684,0.07823827821722293,0.16832699174044785,0.1412068371574976,0.0676054354239812,0.19136590627453942,0.0,0.0,0.03125,0.9109843295386469,0.709163812083,0.7230237978902742,0.5066882796973874,0.37660971652254643,0.30720207207602035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.4375,0.203125,0.0,0.0,0.09375,0.609375,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.921875,0.0625,0.0,0.0,0.0
0.7997135348053392,0.5500708351964436,0.5048965152407481,0.15588339583009733,0.14155048670172213,0.06255764051123423,0.16587086782791216,0.15338197717546959,0.06718512072841597,0.2009564722234199,0.0,0.0,0.0,0.930308082849318,0.7343255823136119,0.7416262276126052,0.48648015109258724,0.38339248901022444,0.2905597245805235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.46875,0.25,0.0,0.0,0.0,0.578125,0.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953125,0.046875,0.0,0.0,0.0
0.8111209499930425,0.568211269202403,0.49889605538393,0.1627188605964921,0.17041927203901025,0.04940620831547354,0.16638665845034672,0.18834549926957397,0.06177665349291913,0.21023482550684197,0.0,0.03125,0.0,0.9371218389162139,0.7210168164724363,0.7463612091206656,0.5148107586646168,0.3988399661018444,0.2692047005946331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.453125,0.296875,0.0,0.0,0.0,0.484375,0.5,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8126216806661669,0.5445666406200517,0.515463286258394,0.18316409844814002,0.15496233341708615,0.07534004156383207,0.19289663740371932,0.16071689555901206,0.08788991068454281,0.2282448058205327,0.0,0.0,0.0,0.9335719305824484,0.7164474387922336,0.7557517210255241,0.5072470805756069,0.38208707160840727,0.29281591465924783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,0.359375,0.34375,0.0,0.0,0.03125,0.578125,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90625,0.09375,0.0,0.0,0.0
0.7671279059188668,0.5262281112711694,0.5079089718871271,0.17645741858026734,0.13818892578262001,0.07016893050423045,0.1828594365588062,0.1395059445887103,0.0688932802419616,0.17609400573276737,0.0,0.0,0.0,0.8984262931973355,0.7162432155594353,0.753100626600858,0.4985857047781755,0.36203772734279865,0.3200189489912279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421875,0.40625,0.171875,0.0,0.0,0.03125,0.640625,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.078125,0.0,0.0,0.0
0.7848905812990652,0.5074732687568467,0.5041553627117927,0.18017365706533559,0.16427810611133287,0.09209511719123098,0.1754503711066873,0.16104424791267788,0.0950274352330819,0.2174335619955141,0.0,0.0,0.0,0.9134192157110058,0.6941689342729502,0.7311137625029119,0.5219811947612862,0.3687034702834635,0.3267338324147946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,0.484375,0.21875,0.0,0.0,0.234375,0.46875,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.078125,0.0,0.0,0.0
0.7905222505236204,0.5339880892237847,0.5167960089790978,0.17830988260821087,0.1577908544080769,0.05814274373352512,0.1889147227154757,0.17188746603360533,0.062106188388189563,0.20569919972255082,0.0,0.0,0.015625,0.9200855557915587,0.7023206075912544,0.7260951304384573,0.502871550218067,0.3794152961284698,0.2988402689532524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.421875,0.234375,0.0,0.0,0.046875,0.515625,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.890625,0.09375,0.0,0.0,0.0
0.805534799579677,0.5307807640725744,0.5288099395709871,0.1721294671954734,0.15700496673079556,0.0747459714908861,0.19076312892908498,0.1717145112084106,0.08810503178982641,0.23328431812920272,0.0,0.0,0.0,0.950269399157542,0.6985775142464568,0.7536303764338588,0.4846558473425088,0.3585175737299007,0.30367715038459553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.34375,0.296875,0.0,0.0,0.125,0.421875,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84375,0.15625,0.0,0.0,0.0
0.7870977604358517,0.5227740907672862,0.5094486670122974,0.175631418524029,0.139124836046186,0.07941011320365292,0.18921679308709174,0.14075188642786346,0.0962022923231962,0.2054051065349827,0.0,0.0,0.0,0.9132908121042687,0.7126229999903477,0.7499075555202332,0.49379397772732253,0.3646646135734121,0.3014630002813362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,0.390625,0.21875,0.0,0.0,0.078125,0.625,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.0,0.0,0.0
0.7630490611668581,0.5077954121135518,0.5135304798424146,0.19501996286240333,0.15903053615212237,0.031076530768367364,0.2042894214004145,0.16295826736228275,0.034270661138332346,0.19156991591631595,0.0,0.0,0.0,0.9017895566451654,0.7021305577226921,0.7578301942226867,0.5073505431281378,0.3786262959280181,0.29058213406589517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46875,0.3125,0.21875,0.0,0.0,0.15625,0.546875,0.296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.03125,0.0,0.0,0.0
0.7808212611701464,0.507023838457201,0.5022376387065375,0.16303968514739847,0.17447024311842094,0.0741860871411245,0.1645879619688398,0.17778179374656292,0.07761589590750831,0.2129719491135612,0.0,0.0,0.0,0.9083774338870562,0.680233028670761,0.728578036933707,0.5002388687940579,0.365408876112587,0.28470664373862625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.4375,0.203125,0.0,0.0,0.25,0.421875,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984375,0.015625,0.0,0.0,0.0
0.7952131926843103,0.5371641318510246,0.5100586893958236,0.17787059911680364,0.16567183911674538,0.05601816479235137,0.18081021414487142,0.1784048271634279,0.050121580930919965,0.21075805219462407,0.0,0.0,0.0,0.9061621968783558,0.7020717086566848,0.7379492225690968,0.5048797365959706,0.3770570102822265,0.29225993875886647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.4375,0.25,0.0,0.0,0.109375,0.4375,0.453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953125,0.046875,0.0,0.0,0.0
0.8223175302145401,0.5219584599035704,0.5236106218354012,0.20627366394796898,0.15377697738626986,0.09873071391384391,0.22090220663658955,0.15998797688173805,0.1071978739096793,0.26286044172802703,0.0,0.0,0.0,0.9174828257602776,0.7015474693390478,0.7403444042175372,0.5245908006832118,0.36969668538331163,0.31253434690725174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328125,0.296875,0.375,0.0,0.0,0.140625,0.46875,0.390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828125,0.171875,0.0,0.0,0.0
